2006d209_20h39m13s_Cont_mike_PKS2155-304.csv
This .csv file was written on, 2006-08-01, 13:48:51
Object, PKS2155-304 

System Data:
Centfreq, 12218.000000 
Bandwdth, 400.000000 
Focus, 7.890625 
Instrume, Total Power 

Calibration Data:
Tcal1, 13.300000 
Tcal2, 15.200000 
Hzperk1, 6292.328374 
Hzperk2, 5764.255743 
Hzkerr1, 0.808053 
Hzkerr2, 0.930089 
Tsys1, 98.062331 
Tsys2, 98.293136 
Tsyserr1, 0.106484 
Tsyserr2, 0.102435 
MJD_cent taken from center of on source scan is, 53944.858216
RA_cent taken from center of on source scan is, 329.823420
RA_mean averaged over center scan is, 329.824423
Dec Apparent 1st scan, -30.164918
Dec Apparent 2nd scan, -30.194786
Dec Apparent 3rd scan, nan
Hour Angle 1st scan, -47.417424
Hour Angle 2nd scan, -46.813748
Hour Angle 3rd scan, -46.206454

RA_apprn,LHC_Pl,RHC_Pl,RA_apprn,LHC_Pl,RHC_Pl,RA_apprn,LHC_Pl,RHC_Pl
0.135821,0.151038,0.154028,0.136075,0.361696,0.223449,0.135625,0.347785,0.266837
0.135467,0.125202,0.186569,0.135721,0.339835,0.210432,0.135272,0.339835,0.303717
0.136489,0.143089,0.177891,0.136056,0.387531,0.232126,0.136294,0.323937,0.314564
0.136824,0.103342,0.154028,0.136390,0.375607,0.206093,0.136628,0.304063,0.303717
0.137158,0.137127,0.208263,0.136724,0.407405,0.136672,0.136963,0.315987,0.262498
0.136804,0.133152,0.221279,0.137058,0.397468,0.199585,0.136609,0.337848,0.297208
0.137826,0.170911,0.208263,0.137392,0.355734,0.214771,0.137631,0.312013,0.327580
0.138161,0.184823,0.203924,0.137727,0.379582,0.210432,0.137278,0.315987,0.292870
0.137807,0.119240,0.177891,0.138061,0.371633,0.240804,0.138299,0.329899,0.327580
0.138141,0.151038,0.201755,0.138395,0.383557,0.197416,0.137946,0.349772,0.290700
0.138475,0.162962,0.195246,0.138729,0.337848,0.269006,0.138280,0.308038,0.282023
0.138810,0.133152,0.269006,0.139064,0.343810,0.167044,0.139302,0.371633,0.288531
0.139144,0.141101,0.247312,0.139398,0.401443,0.197416,0.138949,0.341823,0.240804
0.139478,0.089430,0.197416,0.139732,0.413367,0.156197,0.139283,0.341823,0.334088
0.139812,0.188797,0.266837,0.140066,0.347785,0.232126,0.139617,0.321949,0.301547
0.140147,0.180848,0.197416,0.140400,0.379582,0.195246,0.139951,0.341823,0.292870
0.140481,0.196747,0.210432,0.140735,0.383557,0.143181,0.140286,0.349772,0.318902
0.140815,0.174886,0.232126,0.141069,0.411380,0.197416,0.140620,0.306051,0.351444
0.141149,0.119240,0.253820,0.141402,0.405418,0.190908,0.140954,0.306051,0.336258
0.141484,0.186810,0.247312,0.141737,0.371633,0.195246,0.141288,0.325924,0.329749
0.141817,0.119240,0.284192,0.142072,0.351759,0.177891,0.141623,0.347785,0.323241
0.142152,0.121228,0.184399,0.142406,0.337848,0.245143,0.141957,0.375607,0.373138
0.142486,0.107316,0.245143,0.142739,0.323937,0.184399,0.142291,0.365671,0.381815
0.142821,0.125202,0.229957,0.143074,0.361696,0.193077,0.142625,0.314000,0.349274
0.143154,0.149051,0.255990,0.143409,0.395481,0.190908,0.142960,0.349772,0.325411
0.144176,0.151038,0.247312,0.143743,0.345797,0.162705,0.143294,0.343810,0.321072
0.144511,0.192772,0.236465,0.144077,0.365671,0.145350,0.143628,0.333873,0.288531
0.144845,0.131165,0.173552,0.144411,0.381569,0.145350,0.143962,0.369645,0.357952
0.145179,0.200721,0.221279,0.144746,0.353747,0.158367,0.144296,0.379582,0.336258
0.145513,0.196747,0.212602,0.145080,0.371633,0.201755,0.144631,0.351759,0.377476
0.145848,0.119240,0.247312,0.145413,0.369645,0.214771,0.144965,0.357721,0.373138
0.146182,0.105329,0.201755,0.145748,0.367658,0.236465,0.145299,0.339835,0.344935
0.146516,0.129177,0.195246,0.146082,0.353747,0.221279,0.145633,0.337848,0.321072
0.146850,0.157000,0.199585,0.146416,0.341823,0.242973,0.145968,0.331886,0.366629
0.147185,0.123215,0.121487,0.146750,0.419329,0.197416,0.146301,0.335861,0.347105
0.147518,0.143089,0.188738,0.147084,0.345797,0.197416,0.146636,0.329899,0.344935
0.147853,0.103342,0.201755,0.147419,0.385544,0.164875,0.146970,0.331886,0.340596
0.148187,0.180848,0.229957,0.147753,0.419329,0.227787,0.147304,0.345797,0.331919
0.148522,0.129177,0.201755,0.148087,0.403430,0.247312,0.147638,0.351759,0.312394
0.148855,0.125202,0.197416,0.148421,0.403430,0.260329,0.147973,0.361696,0.336258
0.149189,0.133152,0.158367,0.148756,0.387531,0.258159,0.148307,0.343810,0.342766
0.149524,0.141101,0.162705,0.149090,0.393494,0.227787,0.148641,0.345797,0.340596
0.149858,0.101354,0.121487,0.149424,0.439202,0.227787,0.148975,0.381569,0.364460
0.150192,0.131165,0.177891,0.149758,0.393494,0.221279,0.149309,0.331886,0.416526
0.150526,0.162962,0.227787,0.150093,0.427278,0.242973,0.149644,0.369645,0.353613
0.150861,0.178861,0.167044,0.150427,0.343810,0.242973,0.149978,0.315987,0.340596
0.151195,0.190785,0.167044,0.150761,0.379582,0.214771,0.150312,0.369645,0.344935
0.151529,0.155013,0.154028,0.151095,0.351759,0.290700,0.150646,0.331886,0.310225
0.151863,0.180848,0.175722,0.151430,0.347785,0.247312,0.150981,0.365671,0.308055
0.152198,0.149051,0.182230,0.151764,0.387531,0.262498,0.151315,0.341823,0.338427
0.152532,0.145076,0.182230,0.152098,0.371633,0.264667,0.151649,0.343810,0.401340
0.152866,0.162962,0.206093,0.152432,0.375607,0.216940,0.151983,0.349772,0.370968
0.153201,0.164949,0.242973,0.152766,0.427278,0.212602,0.152317,0.341823,0.299378
0.153535,0.188797,0.232126,0.153101,0.445164,0.288531,0.152652,0.403430,0.351444
0.153869,0.115266,0.195246,0.153435,0.399456,0.255990,0.152986,0.355734,0.410017
0.154203,0.190785,0.188738,0.153769,0.361696,0.312394,0.153320,0.363683,0.355782
0.154538,0.158987,0.169214,0.154103,0.415354,0.271176,0.153654,0.389519,0.329749
0.154872,0.172899,0.182230,0.154438,0.391506,0.232126,0.153989,0.333873,0.344935
0.155206,0.168924,0.210432,0.154772,0.381569,0.225618,0.154323,0.393494,0.364460
0.155540,0.162962,0.210432,0.155106,0.371633,0.269006,0.154657,0.395481,0.429542
0.155875,0.170911,0.169214,0.155441,0.337848,0.284192,0.154991,0.457088,0.360121
0.156209,0.143089,0.197416,0.155775,0.419329,0.240804,0.155326,0.347785,0.295039
0.156543,0.172899,0.173552,0.156109,0.379582,0.282023,0.155660,0.325924,0.351444
0.156877,0.192772,0.199585,0.156443,0.381569,0.292870,0.155994,0.357721,0.373138
0.157211,0.162962,0.212602,0.156778,0.397468,0.229957,0.156328,0.377595,0.381815
0.157546,0.168924,0.162705,0.157111,0.393494,0.251651,0.156663,0.325924,0.360121
0.157880,0.123215,0.225618,0.157446,0.415354,0.249482,0.156997,0.395481,0.394832
0.158214,0.178861,0.225618,0.157780,0.401443,0.238634,0.157331,0.335861,0.338427
0.158548,0.155013,0.212602,0.158115,0.391506,0.195246,0.157665,0.355734,0.360121
0.158882,0.135139,0.197416,0.158448,0.363683,0.245143,0.157999,0.337848,0.364460
0.159217,0.182835,0.295039,0.158783,0.369645,0.210432,0.158334,0.403430,0.323241
0.159551,0.149051,0.225618,0.159117,0.399456,0.299378,0.158668,0.407405,0.329749
0.159886,0.119240,0.216940,0.159452,0.383557,0.273345,0.159002,0.361696,0.275514
0.160219,0.157000,0.240804,0.159785,0.363683,0.203924,0.159336,0.327911,0.368799
0.160554,0.129177,0.282023,0.160120,0.441190,0.297208,0.159671,0.373620,0.357952
0.160888,0.164949,0.186569,0.160455,0.395481,0.219110,0.160005,0.371633,0.381815
0.161223,0.164949,0.271176,0.160789,0.363683,0.262498,0.160339,0.371633,0.394832
0.161556,0.141101,0.214771,0.161123,0.389519,0.253820,0.160673,0.361696,0.412187
0.161891,0.129177,0.266837,0.161457,0.387531,0.221279,0.161008,0.421316,0.368799
0.162225,0.149051,0.271176,0.161791,0.395481,0.305886,0.161342,0.391506,0.368799
0.162560,0.117253,0.251651,0.162126,0.399456,0.269006,0.161676,0.403430,0.405679
0.162893,0.147063,0.206093,0.162460,0.425291,0.216940,0.162010,0.347785,0.331919
0.163227,0.127190,0.184399,0.162794,0.401443,0.253820,0.162345,0.383557,0.390493
0.163562,0.139114,0.214771,0.163128,0.417342,0.310225,0.162679,0.345797,0.331919
0.163897,0.141101,0.203924,0.163463,0.349772,0.247312,0.163013,0.391506,0.397001
0.163542,0.123215,0.193077,0.163797,0.365671,0.262498,0.163347,0.371633,0.334088
0.164564,0.145076,0.156197,0.164131,0.457088,0.253820,0.163681,0.341823,0.383985
0.164899,0.151038,0.197416,0.164465,0.381569,0.227787,0.164016,0.399456,0.331919
0.164545,0.121228,0.169214,0.164799,0.367658,0.249482,0.164350,0.383557,0.321072
0.164879,0.117253,0.197416,0.165134,0.417342,0.242973,0.164684,0.373620,0.392662
0.165901,0.176873,0.206093,0.165468,0.425291,0.238634,0.165019,0.367658,0.336258
0.166235,0.158987,0.229957,0.165802,0.385544,0.262498,0.165353,0.300088,0.366629
0.165882,0.127190,0.212602,0.166136,0.387531,0.238634,0.165687,0.341823,0.360121
0.166216,0.145076,0.199585,0.166471,0.363683,0.258159,0.166022,0.296114,0.325411
0.166551,0.162962,0.277684,0.166805,0.431253,0.262498,0.166356,0.405418,0.368799
0.166885,0.155013,0.199585,0.167139,0.411380,0.245143,0.166690,0.339835,0.360121
0.167219,0.145076,0.219110,0.166786,0.425291,0.225618,0.167024,0.355734,0.381815
0.167553,0.143089,0.195246,0.167808,0.377595,0.214771,0.167359,0.395481,0.360121
0.167887,0.151038,0.190908,0.167454,0.459076,0.238634,0.167693,0.335861,0.392662
0.168222,0.135139,0.225618,0.168477,0.367658,0.223449,0.168027,0.387531,0.418695
0.168556,0.117253,0.229957,0.168810,0.381569,0.299378,0.168361,0.347785,0.347105
0.168890,0.135139,0.169214,0.168457,0.407405,0.264667,0.168695,0.385544,0.390493
0.169224,0.151038,0.208263,0.169479,0.389519,0.225618,0.169030,0.377595,0.344935
0.169559,0.155013,0.188738,0.169126,0.431253,0.238634,0.169364,0.351759,0.355782
0.169893,0.139114,0.240804,0.169460,0.379582,0.221279,0.169011,0.371633,0.438220
0.170227,0.137127,0.225618,0.169794,0.401443,0.227787,0.170032,0.389519,0.351444
0.170561,0.125202,0.242973,0.170128,0.411380,0.238634,0.170367,0.321949,0.373138
0.170896,0.135139,0.167044,0.171150,0.431253,0.232126,0.170013,0.381569,0.342766
0.171917,0.131165,0.234296,0.170797,0.385544,0.214771,0.170348,0.361696,0.373138
0.172252,0.147063,0.182230,0.171131,0.417342,0.227787,0.171369,0.304063,0.336258
0.172586,0.135139,0.292870,0.172153,0.337848,0.232126,0.171017,0.421316,0.388323
0.172920,0.139114,0.190908,0.172488,0.373620,0.201755,0.171350,0.331886,0.355782
0.173254,0.131165,0.258159,0.172821,0.427278,0.206093,0.171685,0.365671,0.399170
0.173588,0.087443,0.162705,0.173155,0.413367,0.251651,0.172706,0.349772,0.344935
0.173923,0.111291,0.201755,0.173490,0.379582,0.273345,0.173041,0.365671,0.375307
0.174257,0.172899,0.212602,0.173824,0.369645,0.277684,0.172687,0.375607,0.366629
0.174591,0.133152,0.225618,0.174158,0.379582,0.249482,0.173022,0.284190,0.383985
0.174925,0.131165,0.216940,0.174492,0.419329,0.266837,0.173356,0.337848,0.407848
0.175260,0.145076,0.210432,0.174826,0.391506,0.297208,0.174377,0.369645,0.340596
0.175594,0.153025,0.188738,0.175161,0.421316,0.227787,0.174712,0.349772,0.355782
0.175927,0.125202,0.203924,0.175495,0.419329,0.236465,0.175046,0.415354,0.357952
0.176262,0.157000,0.234296,0.176517,0.423304,0.258159,0.175380,0.395481,0.325411
0.176597,0.119240,0.210432,0.176851,0.399456,0.253820,0.175714,0.375607,0.321072
0.176931,0.115266,0.225618,0.177185,0.403430,0.245143,0.176049,0.373620,0.368799
0.177264,0.174886,0.234296,0.177519,0.409392,0.225618,0.176383,0.314000,0.373138
0.177599,0.085456,0.208263,0.177854,0.433240,0.253820,0.176717,0.383557,0.362291
0.177933,0.168924,0.232126,0.178188,0.419329,0.264667,0.177052,0.369645,0.392662
0.177580,0.115266,0.227787,0.178522,0.443177,0.251651,0.177386,0.373620,0.397001
0.178601,0.073532,0.199585,0.178856,0.425291,0.232126,0.177720,0.361696,0.366629
0.178936,0.121228,0.277684,0.179191,0.421316,0.186569,0.178742,0.323937,0.314564
0.179270,0.129177,0.225618,0.179525,0.371633,0.214771,0.178388,0.359709,0.362291
0.179604,0.143089,0.260329,0.179859,0.381569,0.219110,0.179410,0.381569,0.323241
0.179938,0.174886,0.210432,0.180193,0.385544,0.221279,0.179744,0.355734,0.342766
0.180273,0.093405,0.271176,0.180528,0.421316,0.240804,0.180079,0.375607,0.349274
0.180607,0.105329,0.227787,0.180862,0.373620,0.253820,0.180413,0.363683,0.316733
0.180941,0.109304,0.225618,0.181196,0.375607,0.229957,0.180747,0.335861,0.377476
0.181275,0.157000,0.236465,0.181530,0.399456,0.210432,0.181081,0.355734,0.379646
0.181610,0.143089,0.236465,0.181864,0.423304,0.216940,0.181416,0.321949,0.353613
0.181257,0.147063,0.223449,0.182199,0.401443,0.236465,0.181750,0.357721,0.383985
0.181590,0.151038,0.229957,0.182533,0.417342,0.297208,0.182084,0.308038,0.344935
0.182612,0.107316,0.227787,0.182867,0.425291,0.236465,0.182418,0.359709,0.340596
0.182947,0.160975,0.240804,0.183201,0.413367,0.249482,0.182753,0.288164,0.314564
0.182593,0.113278,0.269006,0.183535,0.367658,0.292870,0.183087,0.335861,0.312394
0.182927,0.133152,0.219110,0.183870,0.518696,0.269006,0.183421,0.417342,0.351444
0.183949,0.115266,0.240804,0.184204,0.397468,0.255990,0.183755,0.365671,0.305886
0.184284,0.113278,0.206093,0.184538,0.405418,0.199585,0.184089,0.355734,0.370968
0.183930,0.121228,0.156197,0.184872,0.415354,0.229957,0.184424,0.393494,0.355782
0.184951,0.125202,0.262498,0.185207,0.369645,0.206093,0.184758,0.353747,0.370968
0.185286,0.121228,0.251651,0.185541,0.383557,0.212602,0.185093,0.371633,0.349274
0.185621,0.117253,0.206093,0.185875,0.399456,0.308055,0.185427,0.343810,0.412187
0.185267,0.166937,0.242973,0.186209,0.383557,0.255990,0.185073,0.314000,0.360121
0.185601,0.139114,0.264667,0.186544,0.417342,0.227787,0.185408,0.387531,0.388323
0.186623,0.101354,0.216940,0.186877,0.433240,0.282023,0.186429,0.347785,0.379646
0.186958,0.143089,0.262498,0.187212,0.435228,0.334088,0.186764,0.347785,0.388323
0.186604,0.097380,0.186569,0.187546,0.393494,0.310225,0.186410,0.379582,0.373138
0.187626,0.139114,0.219110,0.187881,0.409392,0.299378,0.186745,0.349772,0.433881
0.187960,0.133152,0.277684,0.188215,0.385544,0.273345,0.187079,0.367658,0.357952
0.187607,0.111291,0.234296,0.188549,0.465038,0.242973,0.187413,0.367658,0.314564
0.187941,0.155013,0.245143,0.188883,0.381569,0.316733,0.187747,0.371633,0.394832
0.188275,0.101354,0.206093,0.188530,0.381569,0.251651,0.188081,0.349772,0.379646
0.188610,0.151038,0.214771,0.189551,0.425291,0.229957,0.188416,0.349772,0.349274
0.188944,0.115266,0.186569,0.189886,0.415354,0.240804,0.189438,0.399456,0.401340
0.189278,0.166937,0.190908,0.190220,0.383557,0.238634,0.189084,0.310025,0.407848
0.189612,0.139114,0.219110,0.189867,0.409392,0.223449,0.189418,0.323937,0.336258
0.189946,0.176873,0.225618,0.190888,0.431253,0.342766,0.189753,0.379582,0.379646
0.190281,0.131165,0.266837,0.191223,0.383557,0.232126,0.190087,0.353747,0.318902
0.190614,0.113278,0.238634,0.191557,0.429266,0.251651,0.190421,0.347785,0.347105
0.190949,0.151038,0.271176,0.191203,0.480937,0.255990,0.190755,0.405418,0.403509
0.191283,0.135139,0.255990,0.192225,0.393494,0.229957,0.191090,0.355734,0.379646
0.191617,0.133152,0.247312,0.192560,0.429266,0.316733,0.191424,0.461063,0.429542
0.191951,0.131165,0.232126,0.192206,0.417342,0.277684,0.191758,0.345797,0.373138
0.192285,0.069557,0.253820,0.192540,0.405418,0.323241,0.192092,0.411380,0.397001
0.193308,0.105329,0.262498,0.193562,0.431253,0.242973,0.192427,0.331886,0.377476
0.193642,0.111291,0.310225,0.193897,0.417342,0.240804,0.192761,0.381569,0.366629
0.193976,0.145076,0.321072,0.194231,0.397468,0.223449,0.193094,0.351759,0.407848
0.194310,0.113278,0.269006,0.193877,0.441190,0.216940,0.193429,0.395481,0.410017
0.194645,0.097380,0.255990,0.194211,0.435228,0.234296,0.193763,0.339835,0.390493
0.194979,0.091418,0.251651,0.195233,0.417342,0.240804,0.194098,0.401443,0.466422
0.195313,0.137127,0.253820,0.194880,0.447152,0.264667,0.194431,0.375607,0.399170
0.195647,0.125202,0.295039,0.195214,0.399456,0.277684,0.194766,0.335861,0.420864
0.195982,0.127190,0.240804,0.195548,0.349772,0.238634,0.195100,0.347785,0.368799
0.196316,0.117253,0.266837,0.196570,0.395481,0.238634,0.195435,0.405418,0.377476
0.196650,0.186810,0.290700,0.196217,0.375607,0.277684,0.195768,0.357721,0.412187
0.196984,0.081481,0.286361,0.196551,0.403430,0.308055,0.196103,0.363683,0.431711
0.197319,0.111291,0.255990,0.196885,0.411380,0.271176,0.196437,0.375607,0.362291
0.197653,0.117253,0.288531,0.197907,0.417342,0.223449,0.196771,0.395481,0.383985
0.197987,0.121228,0.314564,0.197553,0.387531,0.238634,0.197105,0.321949,0.433881
0.198321,0.135139,0.210432,0.197888,0.425291,0.251651,0.197440,0.443177,0.403509
0.198655,0.133152,0.247312,0.198222,0.365671,0.275514,0.197774,0.333873,0.459914
0.198990,0.111291,0.210432,0.199244,0.345797,0.273345,0.198108,0.385544,0.397001
0.199324,0.121228,0.219110,0.198890,0.411380,0.286361,0.198442,0.389519,0.405679
0.199658,0.093405,0.247312,0.199225,0.423304,0.295039,0.198776,0.323937,0.397001
0.199992,0.153025,0.236465,0.199559,0.401443,0.303717,0.199111,0.333873,0.366629
0.200327,0.113278,0.236465,0.199893,0.413367,0.279853,0.199445,0.341823,0.366629
0.200661,0.133152,0.247312,0.200227,0.441190,0.258159,0.199779,0.345797,0.342766
0.200995,0.137127,0.212602,0.200562,0.369645,0.234296,0.200113,0.339835,0.340596
0.201329,0.131165,0.264667,0.200896,0.413367,0.318902,0.200448,0.359709,0.401340
0.201663,0.141101,0.197416,0.201230,0.411380,0.314564,0.200782,0.359709,0.403509
0.201998,0.184823,0.245143,0.201564,0.397468,0.286361,0.201116,0.369645,0.292870
0.202332,0.139114,0.240804,0.201899,0.363683,0.334088,0.201450,0.387531,0.381815
0.202666,0.133152,0.225618,0.202233,0.393494,0.271176,0.201785,0.367658,0.420864
0.203000,0.119240,0.292870,0.202567,0.369645,0.303717,0.202119,0.315987,0.347105
0.203335,0.137127,0.275514,0.202901,0.389519,0.303717,0.202453,0.361696,0.381815
0.203669,0.158987,0.188738,0.203235,0.401443,0.284192,0.202787,0.411380,0.397001
0.204003,0.145076,0.251651,0.203570,0.369645,0.269006,0.203122,0.353747,0.394832
0.204337,0.157000,0.208263,0.203905,0.377595,0.310225,0.203456,0.361696,0.453406
0.204672,0.174886,0.186569,0.204238,0.427278,0.247312,0.203790,0.403430,0.433881
0.205006,0.143089,0.197416,0.204572,0.385544,0.258159,0.204125,0.395481,0.418695
0.205340,0.147063,0.238634,0.204907,0.401443,0.310225,0.204459,0.389519,0.438220
0.205674,0.151038,0.236465,0.205242,0.327911,0.308055,0.204793,0.369645,0.401340
0.206008,0.214633,0.210432,0.205576,0.415354,0.329749,0.205127,0.421316,0.381815
0.206343,0.095392,0.208263,0.205910,0.393494,0.286361,0.205462,0.373620,0.414356
0.206677,0.149051,0.164875,0.206932,0.361696,0.377476,0.205796,0.401443,0.423034
0.207011,0.117253,0.197416,0.206578,0.327911,0.308055,0.206130,0.409392,0.433881
0.207345,0.186810,0.249482,0.206913,0.443177,0.347105,0.206464,0.395481,0.451236
0.207679,0.166937,0.210432,0.207247,0.371633,0.331919,0.206798,0.419329,0.410017
0.208014,0.133152,0.208263,0.207581,0.411380,0.303717,0.207133,0.385544,0.420864
0.208348,0.160975,0.286361,0.207915,0.389519,0.305886,0.207467,0.407405,0.401340
0.208682,0.115266,0.199585,0.208250,0.375607,0.288531,0.207801,0.443177,0.468591
0.209016,0.166937,0.255990,0.208584,0.401443,0.349274,0.208135,0.421316,0.433881
0.208663,0.137127,0.232126,0.208918,0.375607,0.342766,0.208470,0.391506,0.438220
0.209685,0.109304,0.242973,0.209252,0.419329,0.258159,0.208804,0.443177,0.403509
0.210019,0.121228,0.227787,0.209586,0.391506,0.238634,0.209138,0.401443,0.494624
0.210353,0.153025,0.247312,0.209921,0.385544,0.216940,0.209472,0.415354,0.418695
0.210000,0.057633,0.221279,0.210255,0.411380,0.286361,0.209807,0.351759,0.438220
0.211022,0.162962,0.238634,0.210589,0.385544,0.286361,0.210141,0.387531,0.412187
0.211356,0.192772,0.227787,0.210923,0.365671,0.284192,0.210475,0.415354,0.444728
0.211690,0.162962,0.199585,0.211258,0.387531,0.275514,0.210809,0.373620,0.412187
0.211337,0.149051,0.238634,0.211592,0.365671,0.273345,0.211144,0.377595,0.440389
0.212359,0.117253,0.242973,0.211927,0.365671,0.245143,0.211478,0.375607,0.464253
0.212693,0.168924,0.286361,0.212260,0.391506,0.299378,0.211812,0.403430,0.414356
0.212339,0.164949,0.195246,0.212594,0.365671,0.305886,0.212146,0.343810,0.423034
0.212674,0.168924,0.277684,0.212929,0.405418,0.286361,0.212480,0.409392,0.399170
0.213008,0.125202,0.180061,0.213263,0.381569,0.279853,0.212815,0.361696,0.442559
0.213342,0.145076,0.282023,0.213597,0.417342,0.262498,0.213149,0.391506,0.412187
0.213677,0.151038,0.253820,0.213931,0.357721,0.279853,0.213483,0.407405,0.414356
0.214011,0.178861,0.225618,0.214266,0.413367,0.236465,0.213817,0.405418,0.459914
0.214345,0.155013,0.262498,0.214600,0.367658,0.292870,0.214152,0.365671,0.416526
0.214679,0.149051,0.240804,0.214934,0.361696,0.214771,0.214486,0.375607,0.390493
0.215014,0.139114,0.264667,0.215268,0.367658,0.273345,0.214820,0.389519,0.405679
0.215348,0.133152,0.271176,0.215603,0.377595,0.258159,0.215154,0.391506,0.481608
0.215682,0.202709,0.229957,0.215937,0.383557,0.210432,0.215489,0.407405,0.444728
0.216016,0.160975,0.273345,0.216271,0.371633,0.247312,0.215823,0.381569,0.429542
0.216351,0.145076,0.238634,0.216605,0.355734,0.223449,0.216157,0.349772,0.412187
0.216685,0.160975,0.234296,0.216939,0.407405,0.238634,0.216491,0.375607,0.399170
0.217019,0.125202,0.240804,0.217274,0.433240,0.273345,0.216826,0.383557,0.412187
0.217353,0.164949,0.266837,0.217608,0.401443,0.282023,0.217160,0.359709,0.466422
0.217687,0.119240,0.264667,0.217942,0.435228,0.240804,0.217494,0.401443,0.420864
0.218709,0.123215,0.219110,0.218276,0.381569,0.253820,0.217828,0.405418,0.444728
0.219043,0.135139,0.264667,0.218611,0.455101,0.260329,0.218162,0.401443,0.423034
0.219378,0.137127,0.308055,0.218945,0.409392,0.288531,0.218497,0.369645,0.412187
0.219712,0.131165,0.249482,0.219279,0.407405,0.279853,0.218831,0.401443,0.475100
0.220046,0.176873,0.253820,0.219613,0.415354,0.295039,0.219165,0.361696,0.414356
0.220380,0.143089,0.334088,0.219948,0.395481,0.305886,0.219499,0.353747,0.442559
0.220715,0.196747,0.286361,0.220282,0.409392,0.290700,0.219834,0.409392,0.375307
0.221049,0.186810,0.242973,0.220616,0.359709,0.342766,0.220168,0.363683,0.399170
0.221383,0.168924,0.249482,0.220950,0.429266,0.269006,0.220502,0.409392,0.416526
0.221717,0.202709,0.282023,0.221285,0.385544,0.334088,0.220837,0.397468,0.373138
0.222051,0.131165,0.214771,0.221619,0.427278,0.299378,0.221171,0.391506,0.431711
0.222386,0.139114,0.240804,0.221953,0.423304,0.312394,0.221505,0.369645,0.420864
0.222719,0.145076,0.279853,0.222287,0.437215,0.275514,0.221839,0.401443,0.455575
0.223054,0.131165,0.273345,0.222621,0.411380,0.299378,0.222173,0.397468,0.388323
0.223388,0.155013,0.327580,0.222956,0.469012,0.295039,0.222508,0.373620,0.438220
0.223722,0.139114,0.253820,0.223290,0.447152,0.266837,0.222842,0.411380,0.442559
0.224056,0.145076,0.242973,0.223624,0.411380,0.271176,0.223176,0.385544,0.412187
0.223703,0.123215,0.242973,0.223958,0.409392,0.362291,0.222823,0.395481,0.444728
0.224725,0.129177,0.203924,0.224293,0.417342,0.282023,0.223845,0.417342,0.397001
0.225059,0.188797,0.193077,0.224627,0.407405,0.349274,0.224179,0.469012,0.429542
0.225393,0.153025,0.234296,0.224961,0.465038,0.279853,0.223825,0.437215,0.375307
0.225728,0.133152,0.203924,0.225295,0.433240,0.303717,0.224160,0.391506,0.399170
0.226062,0.147063,0.184399,0.225630,0.413367,0.308055,0.225182,0.365671,0.403509
0.226396,0.145076,0.266837,0.225964,0.427278,0.355782,0.224828,0.407405,0.405679
0.226730,0.125202,0.227787,0.226298,0.383557,0.331919,0.225163,0.413367,0.399170
0.227064,0.145076,0.316733,0.226632,0.411380,0.282023,0.225496,0.343810,0.388323
0.227399,0.180848,0.247312,0.226967,0.393494,0.312394,0.226519,0.359709,0.412187
0.227733,0.176873,0.199585,0.227301,0.409392,0.290700,0.226165,0.393494,0.397001
0.228067,0.174886,0.227787,0.227635,0.397468,0.295039,0.226499,0.357721,0.459914
0.228401,0.170911,0.253820,0.227969,0.401443,0.325411,0.226834,0.373620,0.375307
0.228735,0.194759,0.227787,0.228303,0.413367,0.312394,0.227168,0.369645,0.433881
0.229070,0.157000,0.284192,0.228638,0.411380,0.347105,0.227502,0.389519,0.501132
0.229404,0.160975,0.255990,0.228972,0.357721,0.303717,0.227836,0.403430,0.405679
0.229738,0.153025,0.227787,0.229306,0.401443,0.318902,0.228858,0.371633,0.440389
0.230072,0.166937,0.292870,0.229640,0.397468,0.288531,0.229193,0.415354,0.455575
0.230407,0.149051,0.212602,0.229975,0.423304,0.299378,0.229527,0.385544,0.425203
0.230741,0.151038,0.227787,0.230309,0.435228,0.288531,0.229861,0.423304,0.414356
0.231075,0.158987,0.251651,0.230643,0.397468,0.336258,0.230195,0.357721,0.427373
0.231409,0.123215,0.219110,0.230977,0.413367,0.290700,0.230529,0.373620,0.483777
0.231743,0.143089,0.247312,0.231312,0.375607,0.318902,0.230864,0.355734,0.444728
0.232078,0.180848,0.238634,0.231646,0.377595,0.375307,0.231197,0.361696,0.483777
0.232412,0.208671,0.214771,0.231292,0.467025,0.383985,0.231532,0.375607,0.407848
0.232746,0.176873,0.221279,0.232314,0.415354,0.292870,0.232554,0.385544,0.433881
0.232393,0.168924,0.227787,0.232649,0.391506,0.318902,0.232888,0.415354,0.451236
